chunk_id,company,report_type,year,pdf_filename,chunk_index,page_start,page_end,section_title,token_count_estimate,word_count,char_count,citation,pdf_path,final_url
airbus::Airbus_Annual_Report_2024::0795,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,795,326,326,Norway NH90,344,286,1819,Airbus | Airbus_Annual_Report_2024.pdf | page 326,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0796,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,796,326,327,Norway NH90,497,377,2600,Airbus | Airbus_Annual_Report_2024.pdf | pages 326-327,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0797,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,797,327,328,2.9 Appendix “Simplified Airbus Structure”,379,298,1974,Airbus | Airbus_Annual_Report_2024.pdf | pages 327-328,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0798,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,798,328,329,Independent auditor’s report,398,357,2354,Airbus | Airbus_Annual_Report_2024.pdf | pages 328-329,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0799,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,799,328,329,Independent auditor’s report,455,405,2712,Airbus | Airbus_Annual_Report_2024.pdf | pages 328-329,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0800,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,800,329,329,Independent auditor’s report,497,449,2934,Airbus | Airbus_Annual_Report_2024.pdf | page 329,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0801,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,801,329,330,Independent auditor’s report,341,311,2037,Airbus | Airbus_Annual_Report_2024.pdf | pages 329-330,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0802,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,802,330,330,Independent auditor’s report,390,346,2291,Airbus | Airbus_Annual_Report_2024.pdf | page 330,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0803,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,803,330,330,Independent auditor’s report,372,331,2200,Airbus | Airbus_Annual_Report_2024.pdf | page 330,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0804,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,804,330,331,Independent auditor’s report,410,358,2302,Airbus | Airbus_Annual_Report_2024.pdf | pages 330-331,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0805,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,805,330,331,Independent auditor’s report,448,389,2513,Airbus | Airbus_Annual_Report_2024.pdf | pages 330-331,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0806,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,806,331,331,Independent auditor’s report,114,98,656,Airbus | Airbus_Annual_Report_2024.pdf | page 331,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0807,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,807,331,331,Independent auditor’s report,482,430,2811,Airbus | Airbus_Annual_Report_2024.pdf | page 331,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0808,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,808,331,332,Independent auditor’s report,360,331,2208,Airbus | Airbus_Annual_Report_2024.pdf | pages 331-332,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0809,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,809,332,333,Independent auditor’s report,433,370,2588,Airbus | Airbus_Annual_Report_2024.pdf | pages 332-333,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0810,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,810,333,333,Independent auditor’s report,487,419,2843,Airbus | Airbus_Annual_Report_2024.pdf | page 333,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0811,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,811,333,334,Independent auditor’s report,435,385,2506,Airbus | Airbus_Annual_Report_2024.pdf | pages 333-334,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0812,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,812,334,335,Independent auditor’s report,444,398,2677,Airbus | Airbus_Annual_Report_2024.pdf | pages 334-335,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0813,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,813,335,336,Independent auditor’s report,451,397,2746,Airbus | Airbus_Annual_Report_2024.pdf | pages 335-336,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0814,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,814,335,336,Independent auditor’s report,431,379,2647,Airbus | Airbus_Annual_Report_2024.pdf | pages 335-336,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0815,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,815,336,336,Independent auditor’s report,274,249,1674,Airbus | Airbus_Annual_Report_2024.pdf | page 336,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0816,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,816,336,337,Independent auditor’s report,478,431,2978,Airbus | Airbus_Annual_Report_2024.pdf | pages 336-337,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0817,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,817,336,337,Independent auditor’s report,440,392,2754,Airbus | Airbus_Annual_Report_2024.pdf | pages 336-337,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0818,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,818,337,338,Independent auditor’s report,452,389,2731,Airbus | Airbus_Annual_Report_2024.pdf | pages 337-338,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0819,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,819,337,338,Independent auditor’s report,367,313,2193,Airbus | Airbus_Annual_Report_2024.pdf | pages 337-338,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0820,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,820,338,339,Independent auditor’s report,449,386,2691,Airbus | Airbus_Annual_Report_2024.pdf | pages 338-339,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0821,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,821,338,339,Independent auditor’s report,498,440,3092,Airbus | Airbus_Annual_Report_2024.pdf | pages 338-339,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0822,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,822,339,340,Report on other information included in the annual report,397,357,2430,Airbus | Airbus_Annual_Report_2024.pdf | pages 339-340,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0823,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,823,339,340,Report on other information included in the annual report,394,347,2133,Airbus | Airbus_Annual_Report_2024.pdf | pages 339-340,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0824,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,824,340,341,Report on other legal and regulatory requirements and ESEF,484,430,2886,Airbus | Airbus_Annual_Report_2024.pdf | pages 340-341,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0825,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,825,341,341,Our responsibilities for the audit of the financial statements,381,354,2332,Airbus | Airbus_Annual_Report_2024.pdf | page 341,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0826,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,826,341,342,Our responsibilities for the audit of the financial statements,360,328,2067,Airbus | Airbus_Annual_Report_2024.pdf | pages 341-342,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0827,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,827,341,342,Our responsibilities for the audit of the financial statements,339,313,2077,Airbus | Airbus_Annual_Report_2024.pdf | pages 341-342,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0828,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,828,342,344,Our responsibilities for the audit of the financial statements,488,446,2990,Airbus | Airbus_Annual_Report_2024.pdf | pages 342-344,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0829,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,829,342,345,Our responsibilities for the audit of the financial statements,497,416,2634,Airbus | Airbus_Annual_Report_2024.pdf | pages 342-345,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0830,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,830,345,346,Airbus SE IFRS Company Financial Statements,495,328,2204,Airbus | Airbus_Annual_Report_2024.pdf | pages 345-346,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0831,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,831,346,347,Airbus SE IFRS Company Financial Statements,492,312,2181,Airbus | Airbus_Annual_Report_2024.pdf | pages 346-347,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0832,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,832,347,348,Airbus SE IFRS Company Financial Statements,495,369,2119,Airbus | Airbus_Annual_Report_2024.pdf | pages 347-348,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0833,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,833,348,352,Airbus SE IFRS Company Financial Statements,479,367,2220,Airbus | Airbus_Annual_Report_2024.pdf | pages 348-352,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0834,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,834,352,352,4.1 Basis of Preparation,499,414,2790,Airbus | Airbus_Annual_Report_2024.pdf | page 352,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0835,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,835,352,353,4.1 Basis of Preparation,480,425,2885,Airbus | Airbus_Annual_Report_2024.pdf | pages 352-353,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0836,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,836,353,353,5. Key Estimates and Judgements,496,399,2804,Airbus | Airbus_Annual_Report_2024.pdf | page 353,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0837,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,837,353,354,5. Key Estimates and Judgements,498,352,2270,Airbus | Airbus_Annual_Report_2024.pdf | pages 353-354,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0838,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,838,354,355,4.2 Company Performance,500,420,2599,Airbus | Airbus_Annual_Report_2024.pdf | pages 354-355,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0839,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,839,355,356,9. Income Taxes,498,384,2351,Airbus | Airbus_Annual_Report_2024.pdf | pages 355-356,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0840,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,840,356,357,9. Income Taxes,480,373,2098,Airbus | Airbus_Annual_Report_2024.pdf | pages 356-357,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0841,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,841,357,357,4.3 Operational Assets and Liabilities,458,393,2464,Airbus | Airbus_Annual_Report_2024.pdf | page 357,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0842,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,842,357,358,4.3 Operational Assets and Liabilities,497,389,2625,Airbus | Airbus_Annual_Report_2024.pdf | pages 357-358,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0843,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,843,358,359,"Change of Investments in Subsidiaries, Associated Companies and Participations",422,285,2015,Airbus | Airbus_Annual_Report_2024.pdf | pages 358-359,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0844,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,844,359,360,12. Commitments and Contingencies,495,399,2479,Airbus | Airbus_Annual_Report_2024.pdf | pages 359-360,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0845,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,845,359,360,12. Commitments and Contingencies,434,317,2093,Airbus | Airbus_Annual_Report_2024.pdf | pages 359-360,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0846,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,846,360,360,4.5 Capital Structure and Financial Instruments,460,385,2284,Airbus | Airbus_Annual_Report_2024.pdf | page 360,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0847,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,847,360,361,4.5 Capital Structure and Financial Instruments,494,402,2527,Airbus | Airbus_Annual_Report_2024.pdf | pages 360-361,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0848,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,848,361,362,Reconciliation Consolidated to Company Equity and Net Income,475,316,2122,Airbus | Airbus_Annual_Report_2024.pdf | pages 361-362,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0849,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,849,362,362,15.2 Cash and Cash Equivalents,452,330,2102,Airbus | Airbus_Annual_Report_2024.pdf | page 362,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
